,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
510,120.0,-12.5,0.0,40,2,5,1.75,7
511,120.67,-12.76,0.0,90,1,9,9.75,17
512,0.0,0.0,83.33333333,80,0,18,6.5,5
513,0.0,0.0,83.33333333,90,0,15,1.75,19
514,118.78,-12.01,0.0,170,2,10,4.25,18
515,121.07,-12.91,0.0,50,2,4,2.0,18
516,0.0,0.0,83.33333333,190,0,11,6.5,16
517,100.53,-0.52,0.0,190,0,15,0.5,20
518,118.0,-11.69,0.0,20,1,3,0.5,5
519,100.91,-0.88,0.0,110,0,9,2.0,2
520,0.0,0.0,83.33333333,110,0,1,6.0,15
521,124.13,-14.0,0.0,50,2,20,7.5,2
522,100.71,-0.7,0.0,140,0,1,6.75,16
523,124.22,-14.03,0.0,60,1,14,8.5,5
524,0.0,0.0,83.33333333,100,0,15,5.0,11
525,121.33,-13.01,0.0,70,1,15,5.25,6
526,119.19,-12.18,0.0,180,1,16,9.25,5
527,119.96,-12.49,0.0,180,2,7,10.0,10
528,118.93,-12.07,0.0,180,1,15,0.75,18
529,119.79,-12.42,0.0,160,1,14,0.5,3
530,0.0,0.0,83.33333333,200,0,1,10.0,15
531,116.71,-7.47,0.0,190,0,3,0.0,3
532,122.89,-13.57,0.0,30,1,17,6.25,8
533,100.67,-0.65,0.0,150,0,8,8.5,8
534,119.67,-12.37,0.0,60,2,15,2.0,4
535,0.0,0.0,83.33333333,10,0,16,3.25,9
536,120.3,-12.62,0.0,110,2,20,7.0,7
537,0.0,0.0,83.33333333,30,0,3,3.75,12
538,0.0,0.0,83.33333333,170,0,10,5.5,12
539,0.0,0.0,83.33333333,100,0,3,7.75,3
540,0.0,0.0,83.33333333,180,0,2,6.0,3
541,119.0,-12.1,0.0,40,1,18,1.75,20
542,101.76,-1.68,0.0,170,0,17,8.25,4
543,118.06,-11.71,0.0,110,2,12,9.25,9
544,122.29,-13.36,0.0,70,1,15,7.75,11
545,120.87,-12.83,0.0,100,2,14,10.0,4
546,0.0,0.0,83.33333333,30,0,12,2.0,2
547,122.0,-13.25,0.0,60,2,8,3.5,11
548,0.0,0.0,83.33333333,20,0,18,0.75,11
549,119.28,-12.21,0.0,120,1,4,7.75,2
550,119.49,-12.3,0.0,130,1,8,9.25,5
551,120.13,-12.55,0.0,150,1,9,5.75,8
552,119.83,-12.43,0.0,40,1,9,5.75,13
553,119.87,-12.45,0.0,100,2,5,9.25,16
554,120.67,-12.76,0.0,90,2,20,4.25,4
555,122.0,-13.25,0.0,20,1,11,6.5,14
556,120.52,-12.7,0.0,180,2,11,2.0,3
557,121.2,-12.96,0.0,50,2,19,5.25,17
558,119.87,-12.45,0.0,100,2,3,5.75,5
559,101.43,-1.37,0.0,140,0,19,7.5,14
560,118.3,-11.81,0.0,90,2,6,9.25,17
561,120.36,-12.64,0.0,130,1,2,8.75,11
562,100.91,-0.88,0.0,110,0,5,6.25,8
563,119.57,-12.33,0.0,200,1,9,3.0,3
564,120.22,-12.59,0.0,60,2,4,6.25,5
565,118.17,-11.76,0.0,120,1,10,8.75,18
566,120.86,-12.83,0.0,170,2,3,8.75,10
567,0.0,0.0,83.33333333,140,0,20,3.0,5
568,0.0,0.0,83.33333333,100,0,12,2.5,14
569,0.0,0.0,83.33333333,30,0,20,0.25,6
570,0.0,0.0,83.33333333,100,0,2,9.75,11
571,118.59,-11.94,0.0,90,1,18,10.0,13
572,118.24,-11.79,0.0,110,2,16,3.75,14
573,120.89,-12.84,0.0,30,2,2,0.5,13
574,119.7,-12.38,0.0,110,1,11,5.25,17
575,119.29,-12.22,0.0,160,1,18,7.25,13
576,116.0,-10.81,0.0,20,2,17,2.25,12
577,118.33,-11.83,0.0,40,1,10,5.0,5
578,119.33,-12.24,0.0,140,1,9,0.75,13
579,118.67,-11.97,0.0,10,1,17,6.25,3
580,0.0,0.0,83.33333333,40,0,18,7.75,16
581,124.0,-13.95,0.0,10,1,8,8.25,2
582,117.11,-11.31,0.0,30,2,13,8.25,2
583,119.41,-12.27,0.0,90,1,13,2.0,11
584,118.07,-11.72,0.0,90,1,12,5.25,12
585,0.0,0.0,83.33333333,50,0,8,1.5,19
586,120.95,-12.87,0.0,70,1,13,1.0,6
587,120.22,-12.59,0.0,30,2,8,8.0,4
588,121.27,-12.98,0.0,200,1,12,4.5,14
589,0.0,0.0,83.33333333,70,0,15,8.25,7
590,121.0,-12.88,0.0,120,2,1,0.5,8
591,119.94,-12.48,0.0,110,1,10,7.25,8
592,121.33,-13.01,0.0,40,1,2,5.75,2
593,119.96,-12.48,0.0,170,1,13,6.5,17
594,0.0,0.0,83.33333333,170,0,8,8.25,17
595,120.5,-12.69,0.0,160,1,18,2.75,20
596,121.11,-12.93,0.0,90,2,6,1.25,4
597,119.63,-12.36,0.0,200,2,10,8.5,13
598,121.33,-13.01,0.0,50,2,5,1.0,14
599,119.9,-12.46,0.0,130,2,6,2.0,20
600,119.09,-12.14,0.0,110,1,1,2.75,18
601,119.21,-12.19,0.0,110,1,20,3.5,6
602,121.11,-12.93,0.0,60,1,3,9.0,20
603,120.89,-12.84,0.0,30,2,19,1.5,1
604,119.33,-12.24,0.0,30,2,6,4.75,11
605,118.79,-12.02,0.0,110,2,20,5.0,5
606,120.15,-12.56,0.0,90,2,12,6.5,9
607,121.3,-13.0,0.0,200,2,2,2.0,16
608,119.47,-12.29,0.0,200,1,17,7.25,17
609,0.0,0.0,83.33333333,140,0,12,2.75,9
610,121.3,-12.99,0.0,180,1,3,6.25,1
611,118.76,-12.0,0.0,150,2,7,7.75,8
612,116.56,-11.06,0.0,60,2,3,1.5,12
613,100.63,-0.61,0.0,160,0,8,0.25,5
614,118.22,-11.78,0.0,30,2,18,0.25,2
615,0.0,0.0,83.33333333,170,0,16,4.75,6
616,119.43,-12.27,0.0,70,1,7,10.0,8
617,0.0,0.0,83.33333333,10,0,6,0.25,15
618,119.78,-12.41,0.0,150,1,11,2.0,19
619,0.0,0.0,83.33333333,20,0,3,0.5,6
620,119.64,-12.36,0.0,110,1,13,4.5,7
621,120.67,-12.76,0.0,110,1,9,7.75,19
622,0.0,0.0,83.33333333,70,0,7,8.25,10
623,119.33,-12.24,0.0,160,1,12,2.25,18
624,119.04,-12.12,0.0,90,1,19,5.5,10
625,120.19,-12.57,0.0,140,1,9,3.75,13
626,120.28,-12.61,0.0,120,1,14,9.25,5
627,121.38,-13.03,0.0,140,1,8,8.75,17
628,101.11,-1.08,0.0,180,0,3,8.75,12
629,0.0,0.0,83.33333333,150,0,12,7.75,18
630,119.11,-12.15,0.0,30,2,7,7.5,3
631,121.26,-12.98,0.0,180,2,20,4.5,19
632,118.92,-12.07,0.0,130,1,9,7.5,20
633,102.5,-2.33,0.0,80,0,13,9.75,18
634,120.19,-12.57,0.0,180,2,14,0.5,12
635,0.0,0.0,83.33333333,10,0,9,2.0,14
636,120.1,-12.54,0.0,130,1,14,2.5,3
637,119.2,-12.18,0.0,50,2,9,6.0,11
638,121.0,-12.88,0.0,20,2,16,0.75,15
639,121.39,-13.03,0.0,120,2,15,5.0,17
640,100.71,-0.7,0.0,140,0,9,6.5,1
641,0.0,0.0,83.33333333,70,0,12,4.25,19
642,118.89,-12.06,0.0,90,2,19,0.5,9
643,121.33,-13.01,0.0,10,2,9,1.5,19
644,120.8,-12.81,0.0,150,1,20,1.75,7
645,120.0,-12.5,0.0,130,2,5,0.75,1
646,122.06,-13.27,0.0,110,2,6,5.25,13
647,0.0,0.0,83.33333333,50,0,20,6.25,16
648,119.14,-12.16,0.0,70,2,5,6.75,13
649,0.0,0.0,83.33333333,170,0,2,9.75,1
650,119.87,-12.45,0.0,50,2,1,8.25,13
651,0.0,0.0,83.33333333,40,0,15,9.75,16
652,100.63,-0.61,0.0,160,0,1,6.0,9
653,119.33,-12.24,0.0,60,1,2,7.0,3
654,117.0,-11.26,0.0,40,2,19,6.75,8
655,120.98,-12.88,0.0,150,2,2,4.75,11
656,0.0,0.0,83.33333333,90,0,5,9.75,9
657,120.63,-12.74,0.0,170,2,2,6.75,4
658,119.39,-12.26,0.0,110,1,7,1.75,11
659,100.53,-0.52,0.0,190,0,18,7.25,11
660,119.83,-12.43,0.0,200,1,17,8.25,8
661,120.18,-12.57,0.0,150,2,1,0.25,2
662,118.78,-12.01,0.0,170,2,20,2.25,16
663,119.04,-12.12,0.0,90,1,10,10.0,16
664,121.13,-12.93,0.0,100,1,11,4.0,2
665,120.42,-12.66,0.0,80,2,2,5.25,6
666,100.83,-0.81,0.0,120,0,16,1.0,11
667,120.5,-12.69,0.0,160,1,19,7.0,18
668,120.0,-10.41,0.0,70,0,3,0.0,11
669,120.25,-12.6,0.0,190,2,4,1.0,7
670,120.67,-12.76,0.0,60,1,4,3.0,2
671,119.74,-12.4,0.0,180,2,9,4.0,16
672,119.67,-12.37,0.0,120,1,2,6.0,5
673,0.0,0.0,83.33333333,140,0,14,4.75,8
674,120.67,-12.76,0.0,110,1,6,2.0,8
675,120.9,-12.85,0.0,170,1,13,1.25,12
676,118.8,-12.02,0.0,100,1,12,6.75,20
677,121.42,-13.04,0.0,150,1,10,7.0,14
678,120.17,-12.56,0.0,120,2,12,7.5,11
679,119.63,-12.35,0.0,90,2,4,0.5,19
680,119.83,-12.43,0.0,40,1,4,9.0,18
681,0.0,0.0,83.33333333,70,0,16,2.75,3
682,122.22,-13.33,0.0,60,1,16,9.0,19
683,0.0,0.0,83.33333333,140,0,11,5.0,6
684,120.6,-12.73,0.0,100,1,10,0.5,12
685,120.26,-12.6,0.0,180,2,20,9.0,9
686,119.67,-12.37,0.0,160,1,4,2.75,15
687,120.62,-12.74,0.0,130,2,14,4.25,13
688,0.0,0.0,83.33333333,80,0,18,9.5,16
689,0.0,0.0,83.33333333,100,0,1,4.75,12
690,120.27,-12.6,0.0,100,1,20,1.25,15
691,119.33,-12.24,0.0,30,2,16,9.75,14
692,119.92,-12.47,0.0,80,1,13,7.75,10
693,0.0,0.0,83.33333333,10,0,9,4.25,15
694,120.31,-12.62,0.0,130,2,20,2.5,12
695,0.0,0.0,83.33333333,60,0,20,0.75,6
696,120.0,-12.5,0.0,10,2,9,8.5,2
697,122.22,-13.33,0.0,30,2,20,9.75,7
698,119.04,-12.12,0.0,180,2,6,6.5,5
699,100.53,-0.52,0.0,190,0,12,2.0,6
700,101.43,-1.37,0.0,70,0,20,9.75,7
701,120.13,-12.55,0.0,200,2,1,1.0,2
702,119.23,-12.19,0.0,190,1,14,4.75,16
703,120.39,-12.65,0.0,170,2,7,5.5,6
704,122.0,-13.25,0.0,50,2,2,8.75,7
705,120.43,-12.67,0.0,200,1,19,6.25,7
706,0.0,0.0,83.33333333,170,0,7,3.0,13
707,120.89,-12.84,0.0,180,2,3,5.5,9
708,120.04,-12.51,0.0,180,2,7,4.0,17
709,126.67,-14.81,0.0,10,1,7,7.75,13
710,100.53,-0.52,0.0,190,0,14,5.5,9
711,120.18,-12.57,0.0,110,2,19,3.5,19
712,0.0,0.0,83.33333333,160,0,1,6.0,7
713,101.0,-0.97,0.0,100,0,2,1.0,13
714,100.5,-0.49,0.0,200,0,16,0.25,18
715,119.59,-12.34,0.0,180,1,3,0.75,10
716,121.81,-13.18,0.0,70,2,4,1.5,3
717,118.33,-11.83,0.0,60,2,12,9.75,3
718,118.0,-11.69,0.0,20,2,13,7.0,9
719,119.73,-12.39,0.0,170,2,10,9.75,8
720,119.56,-12.32,0.0,90,2,12,1.0,11
721,121.64,-13.12,0.0,110,2,12,3.0,15
722,120.62,-12.74,0.0,130,1,14,0.75,15
723,120.46,-12.68,0.0,130,1,2,2.75,14
724,121.33,-13.01,0.0,120,2,16,8.25,2
725,118.44,-11.87,0.0,90,2,9,7.25,3
726,121.28,-12.99,0.0,120,1,19,0.25,2
727,120.67,-12.76,0.0,70,2,8,0.75,17
728,121.33,-13.01,0.0,10,2,2,1.25,13
729,119.54,-12.32,0.0,190,1,11,6.25,13
730,119.9,-12.46,0.0,200,1,13,10.0,6
731,0.0,0.0,83.33333333,40,0,10,7.25,18
732,0.0,0.0,83.33333333,130,0,11,2.5,13
733,119.52,-12.31,0.0,180,2,20,5.5,16
734,120.17,-12.56,0.0,40,1,15,4.5,18
735,120.1,-12.54,0.0,130,1,17,5.5,2
736,0.0,0.0,83.33333333,30,0,7,7.75,14
737,127.13,-14.75,0.0,140,1,2,0.0,15
738,115.5,-10.58,0.0,40,1,10,1.75,16
739,121.56,-13.09,0.0,180,1,10,0.25,11
740,0.0,0.0,83.33333333,130,0,2,9.5,2
741,0.0,0.0,83.33333333,80,0,16,8.75,1
742,118.24,-11.79,0.0,110,2,3,2.25,12
743,0.0,0.0,83.33333333,50,0,13,8.75,7
744,0.0,0.0,83.33333333,160,0,8,1.25,8
745,118.62,-11.95,0.0,150,1,9,2.0,6
746,101.11,-1.08,0.0,180,0,6,7.0,12
747,118.1,-11.73,0.0,130,2,7,0.0,9
748,120.81,-12.81,0.0,90,1,14,6.5,20
749,119.67,-12.37,0.0,80,1,15,2.0,7
750,0.0,0.0,83.33333333,40,0,7,4.75,5
751,120.14,-12.55,0.0,190,2,8,6.75,2
752,118.67,-11.97,0.0,70,1,2,7.0,6
753,0.0,0.0,83.33333333,60,0,4,3.25,6
754,0.0,0.0,83.33333333,50,0,7,10.0,8
755,120.38,-12.65,0.0,70,2,19,3.25,5
756,122.87,-13.56,0.0,130,1,3,4.5,2
757,0.0,0.0,83.33333333,160,0,12,1.25,12
758,120.67,-12.76,0.0,90,2,12,1.5,17
759,0.0,0.0,83.33333333,90,0,4,7.5,9
760,120.08,-12.53,0.0,170,2,14,3.0,16
761,0.0,0.0,83.33333333,80,0,5,2.0,10
762,118.0,-11.69,0.0,50,2,4,1.25,12
763,101.76,-1.68,0.0,170,0,9,1.75,11
764,101.0,-0.97,0.0,100,0,19,8.0,7
765,119.26,-12.21,0.0,180,2,9,6.25,15
766,119.25,-12.2,0.0,80,1,6,9.0,14
767,120.38,-12.65,0.0,70,2,14,6.25,10
768,119.87,-12.45,0.0,50,2,10,6.0,16
769,117.7,-11.56,0.0,110,1,14,5.0,20
770,120.15,-12.56,0.0,90,1,8,10.0,4
771,119.78,-12.41,0.0,60,1,15,7.5,7
772,120.67,-12.76,0.0,40,1,7,1.0,16
773,118.67,-11.97,0.0,20,2,17,5.25,13
774,0.0,0.0,83.33333333,160,0,13,7.5,15
775,121.78,-13.17,0.0,30,2,12,5.75,5
776,121.5,-13.07,0.0,40,1,18,8.0,14
777,119.56,-12.32,0.0,150,2,20,7.25,14
778,118.86,-12.05,0.0,170,1,11,1.25,15
779,0.0,0.0,83.33333333,200,0,13,0.75,14
780,0.0,0.0,83.33333333,180,0,14,1.75,13
781,119.64,-12.36,0.0,150,2,15,7.75,8
782,0.0,0.0,83.33333333,90,0,18,6.0,18
783,121.17,-12.95,0.0,40,2,11,7.5,2
784,0.0,0.0,83.33333333,10,0,8,2.25,11
785,118.0,-11.69,0.0,10,1,4,8.5,9
786,121.5,-13.07,0.0,40,1,4,7.0,12
787,120.44,-12.67,0.0,60,2,16,3.75,17
788,119.63,-12.36,0.0,200,1,8,3.75,9
789,118.35,-11.84,0.0,170,2,7,4.25,9
790,121.52,-13.08,0.0,140,1,3,5.75,15
791,120.67,-12.76,0.0,130,2,10,1.75,11
792,120.0,-12.5,0.0,80,1,19,9.25,15
793,120.78,-12.8,0.0,60,1,2,4.0,4
794,100.5,-0.49,0.0,200,0,6,0.75,12
795,118.1,-11.73,0.0,70,2,12,5.0,3
796,119.52,-12.31,0.0,180,1,8,6.75,16
797,119.3,-12.22,0.0,190,1,16,3.75,5
798,119.54,-12.32,0.0,130,2,18,10.0,4
799,101.18,-1.14,0.0,170,0,2,5.0,7
800,119.83,-12.43,0.0,40,2,16,0.25,18
801,119.89,-12.46,0.0,190,1,20,3.25,14
802,118.53,-11.91,0.0,50,1,19,5.25,6
803,120.98,-12.88,0.0,190,2,14,7.25,4
804,119.64,-12.36,0.0,150,2,17,5.25,1
805,121.0,-12.88,0.0,100,2,11,9.75,5
806,122.0,-13.25,0.0,10,2,3,0.25,2
807,101.82,-1.72,0.0,110,0,10,5.0,2
808,100.5,-0.49,0.0,200,0,2,7.75,19
809,0.0,0.0,83.33333333,30,0,10,4.0,18
810,120.15,-12.56,0.0,180,2,11,7.0,1
811,0.0,0.0,83.33333333,200,0,17,4.75,17
812,120.67,-12.76,0.0,30,1,4,2.5,1
813,0.0,0.0,83.33333333,150,0,2,4.75,4
814,118.83,-12.03,0.0,40,1,9,5.75,5
815,119.12,-12.15,0.0,160,2,3,5.0,20
816,100.53,-0.52,0.0,190,0,16,9.5,2
817,105.44,-5.09,0.0,170,0,5,0.0,16
818,101.25,-1.2,0.0,80,0,9,5.5,13
819,119.93,-12.47,0.0,180,2,20,6.5,20
820,100.63,-0.61,0.0,160,0,13,6.75,15
821,120.8,-12.81,0.0,50,1,13,3.25,7
822,120.3,-12.62,0.0,90,1,19,2.5,4
823,0.0,0.0,83.33333333,90,0,5,3.0,8
824,0.0,0.0,83.33333333,150,0,9,8.0,17
825,119.63,-12.36,0.0,200,2,20,3.75,16
826,120.83,-12.82,0.0,160,2,6,8.25,7
827,118.0,-11.69,0.0,10,1,4,4.75,13
828,120.56,-12.71,0.0,120,1,10,5.0,1
829,101.11,-1.08,0.0,90,0,10,4.5,10
830,121.64,-13.12,0.0,110,1,2,10.0,1
831,122.17,-13.31,0.0,120,2,8,7.25,13
832,0.0,0.0,83.33333333,150,0,12,7.0,16
833,101.67,-1.59,0.0,60,0,11,0.75,17
834,121.2,-12.96,0.0,50,2,1,6.25,14
835,121.11,-12.93,0.0,60,2,19,2.5,6
836,120.0,-12.5,0.0,170,1,1,1.25,19
837,122.29,-13.36,0.0,70,2,1,7.0,11
838,100.71,-0.7,0.0,140,0,5,8.25,6
839,121.24,-12.98,0.0,150,1,7,10.0,19
840,0.0,0.0,83.33333333,90,0,16,3.25,1
841,0.0,0.0,83.33333333,160,0,18,2.75,16
842,0.0,0.0,83.33333333,100,0,19,7.5,2
843,122.0,-13.25,0.0,10,1,16,1.25,10
844,119.64,-12.36,0.0,150,2,10,5.25,6
845,126.67,-14.81,0.0,10,1,17,9.0,3
846,121.11,-12.93,0.0,150,2,8,9.0,4
847,121.87,-13.21,0.0,160,2,9,1.5,20
848,125.0,-14.29,0.0,20,2,18,9.25,7
849,100.67,-0.65,0.0,150,0,1,9.5,7
850,0.0,0.0,83.33333333,10,0,13,6.75,5
851,121.9,-13.22,0.0,140,2,7,7.0,1
852,118.33,-11.83,0.0,20,1,16,6.25,3
853,0.0,0.0,83.33333333,90,0,16,5.25,10
854,0.0,0.0,83.33333333,200,0,17,1.0,15
855,121.33,-13.01,0.0,30,2,17,7.0,8
856,122.67,-13.49,0.0,10,2,2,8.75,4
857,0.0,0.0,83.33333333,70,0,6,9.25,15
858,0.0,0.0,83.33333333,100,0,19,0.5,1
859,120.83,-12.82,0.0,40,1,1,10.0,9
860,119.78,-12.41,0.0,120,2,18,3.25,14
861,118.73,-11.99,0.0,100,1,11,2.0,3
862,120.74,-12.79,0.0,90,2,11,7.25,12
863,118.77,-12.01,0.0,190,1,9,1.75,14
864,0.0,0.0,83.33333333,50,0,14,9.0,6
865,0.0,0.0,83.33333333,50,0,4,3.0,17
866,128.67,-15.41,0.0,10,1,16,5.25,9
867,119.75,-12.4,0.0,160,1,6,8.25,15
868,119.0,-12.1,0.0,20,2,15,2.25,16
869,119.76,-12.4,0.0,110,2,20,4.5,1
870,118.4,-11.86,0.0,200,1,17,2.0,1
871,118.27,-11.8,0.0,100,2,11,4.75,9
872,0.0,0.0,83.33333333,100,0,15,5.0,12
873,119.33,-12.24,0.0,20,2,6,4.0,13
874,102.0,-1.89,0.0,50,0,3,8.25,11
875,118.67,-11.97,0.0,40,2,4,2.25,9
876,119.56,-12.32,0.0,60,2,2,7.75,19
877,100.5,-0.49,0.0,200,0,10,5.0,8
878,120.67,-12.76,0.0,130,2,9,1.25,14
879,122.67,-13.49,0.0,40,1,1,9.0,9
880,120.89,-12.84,0.0,90,1,20,0.0,2
881,120.63,-12.74,0.0,170,1,5,3.25,12
882,0.0,0.0,83.33333333,100,0,7,4.5,2
883,0.0,0.0,83.33333333,130,0,18,4.5,5
884,120.89,-12.84,0.0,90,2,2,3.0,6
885,0.0,0.0,83.33333333,30,0,2,9.5,12
886,0.0,0.0,83.33333333,40,0,12,0.0,14
887,119.27,-12.21,0.0,100,2,5,4.0,19
888,100.67,-0.65,0.0,150,0,8,7.75,1
889,121.26,-12.98,0.0,90,2,2,9.5,9
890,0.0,0.0,83.33333333,40,0,14,9.25,9
891,120.22,-12.59,0.0,90,2,18,7.75,17
892,0.0,0.0,83.33333333,180,0,3,6.5,1
893,0.0,0.0,83.33333333,40,0,20,9.75,5
894,0.0,0.0,83.33333333,90,0,14,0.25,15
895,118.13,-11.74,0.0,50,1,8,10.0,17
896,120.0,-12.5,0.0,140,2,20,5.0,3
897,121.38,-13.03,0.0,130,1,13,2.5,4
898,122.0,-13.25,0.0,70,2,5,7.25,2
899,0.0,0.0,83.33333333,190,0,3,1.25,14
900,118.8,-12.02,0.0,100,2,14,2.5,2
901,0.0,0.0,83.33333333,60,0,7,3.0,16
902,120.06,-12.52,0.0,110,1,4,5.75,14
903,121.87,-13.2,0.0,50,1,2,8.25,17
904,101.25,-1.2,0.0,160,0,15,2.75,7
905,0.0,0.0,83.33333333,40,0,7,0.0,14
906,120.8,-12.81,0.0,150,1,4,5.0,1
907,120.05,-12.52,0.0,130,2,1,7.0,1
908,119.5,-12.3,0.0,80,1,13,4.25,4
909,0.0,0.0,83.33333333,10,0,7,5.5,6
910,118.46,-11.88,0.0,190,2,17,8.0,10
911,119.77,-12.41,0.0,200,1,12,8.75,20
912,0.0,0.0,83.33333333,160,0,18,3.25,7
913,120.46,-12.68,0.0,160,2,17,4.25,18
914,121.07,-12.91,0.0,180,1,18,5.75,17
915,117.93,-11.66,0.0,90,1,7,6.0,4
916,0.0,0.0,83.33333333,170,0,10,6.5,11
917,118.0,-11.69,0.0,50,1,3,6.75,17
918,119.33,-12.24,0.0,90,1,12,1.25,4
919,100.56,-0.55,0.0,180,0,8,5.0,11
920,121.71,-13.15,0.0,70,2,12,5.25,17
921,120.75,-12.79,0.0,80,1,1,0.5,20
922,119.0,-12.1,0.0,20,1,7,1.25,9
923,0.0,0.0,83.33333333,120,0,17,1.75,13
924,119.6,-12.34,0.0,150,2,3,8.0,1
925,118.0,-11.69,0.0,30,1,9,6.0,8
926,120.43,-12.67,0.0,200,1,18,8.25,14
927,119.47,-12.29,0.0,100,2,7,9.75,8
928,122.22,-13.33,0.0,60,2,13,9.75,9
929,120.67,-12.76,0.0,190,1,2,2.5,19
930,117.33,-11.4,0.0,20,2,13,8.0,5
931,115.33,-10.5,0.0,20,1,20,5.25,19
932,124.0,-13.95,0.0,10,1,9,9.25,14
933,117.78,-11.59,0.0,30,2,1,7.0,1
934,0.0,0.0,83.33333333,120,0,7,1.25,7
935,119.78,-12.41,0.0,30,2,12,1.75,1
936,120.22,-12.59,0.0,30,1,14,9.0,19
937,119.03,-12.11,0.0,110,1,8,2.5,4
938,100.67,-0.65,0.0,150,0,20,6.75,19
939,120.78,-12.8,0.0,120,2,6,2.5,18
940,0.0,0.0,83.33333333,20,0,20,8.0,17
941,0.0,0.0,83.33333333,40,0,17,3.0,4
942,0.0,0.0,83.33333333,120,0,10,8.5,6
943,119.65,-12.36,0.0,190,1,12,8.75,20
944,0.0,0.0,83.33333333,120,0,14,8.25,16
945,120.22,-12.59,0.0,30,1,7,3.75,9
946,118.67,-11.97,0.0,20,1,1,4.5,9
947,121.0,-12.88,0.0,120,2,9,8.75,11
948,0.0,0.0,83.33333333,180,0,18,3.75,3
949,0.0,0.0,83.33333333,140,0,20,3.25,14
950,0.0,0.0,83.33333333,200,0,16,3.5,12
951,120.19,-12.57,0.0,70,2,6,4.0,4
952,0.0,0.0,83.33333333,30,0,5,0.5,5
953,0.0,0.0,83.33333333,70,0,19,8.25,1
954,120.82,-12.82,0.0,170,1,20,4.0,14
955,120.43,-12.67,0.0,140,1,19,5.5,5
956,118.95,-12.08,0.0,140,2,16,7.75,10
957,121.33,-13.01,0.0,10,2,2,9.0,12
958,124.0,-13.95,0.0,10,1,9,9.0,18
959,0.0,0.0,83.33333333,180,0,8,7.0,20
960,116.0,-10.81,0.0,50,1,8,0.75,17
961,0.0,0.0,83.33333333,120,0,1,7.5,20
962,114.0,-9.86,0.0,20,1,1,8.5,7
963,123.33,-13.73,0.0,20,1,1,0.75,15
964,119.44,-12.28,0.0,60,2,13,4.0,18
965,0.0,0.0,83.33333333,60,0,10,2.5,13
966,0.0,0.0,83.33333333,160,0,18,8.5,8
967,120.82,-12.82,0.0,130,2,7,4.0,17
968,119.51,-12.31,0.0,190,2,7,1.25,8
969,0.0,0.0,83.33333333,60,0,13,0.25,9
970,120.95,-12.87,0.0,140,2,13,1.0,3
971,120.57,-12.72,0.0,200,2,9,2.25,7
972,118.87,-12.05,0.0,160,2,4,10.0,9
973,120.33,-12.63,0.0,80,2,10,6.0,5
974,119.19,-12.18,0.0,90,1,18,2.5,8
975,119.14,-12.16,0.0,70,2,19,5.0,13
976,120.17,-12.56,0.0,120,2,14,4.5,3
977,121.0,-12.88,0.0,40,1,6,0.25,1
978,100.5,-0.49,0.0,200,0,4,6.0,16
979,0.0,0.0,83.33333333,70,0,2,3.5,7
980,0.0,0.0,83.33333333,10,0,8,9.75,15
981,0.0,0.0,83.33333333,110,0,12,6.0,9
982,119.24,-12.2,0.0,140,1,6,1.0,20
983,119.33,-12.24,0.0,100,1,8,6.25,12
984,120.53,-12.71,0.0,200,2,14,2.75,6
985,0.0,0.0,83.33333333,110,0,20,9.0,1
986,119.64,-12.36,0.0,150,1,15,1.25,2
987,0.0,0.0,83.33333333,60,0,8,0.5,14
988,122.44,-13.41,0.0,30,1,20,4.75,14
989,119.33,-12.24,0.0,10,2,16,9.25,12
990,119.69,-12.38,0.0,170,2,5,4.25,15
991,116.67,-11.11,0.0,20,2,12,3.75,10
992,100.91,-0.88,0.0,110,0,2,5.0,17
993,100.53,-0.52,0.0,190,0,11,6.25,7
994,121.24,-12.97,0.0,140,1,18,8.0,18
995,0.0,0.0,83.33333333,60,0,20,8.75,18
996,118.73,-11.99,0.0,110,2,6,8.75,3
997,118.0,-11.69,0.0,130,2,19,6.75,6
998,120.04,-12.52,0.0,160,1,9,4.0,9
999,0.0,0.0,83.33333333,130,0,5,2.0,13
1000,119.0,-12.1,0.0,160,2,3,1.0,4
1001,100.53,-0.52,0.0,190,0,13,8.25,1
1002,121.03,-12.89,0.0,110,2,16,0.5,16
1003,118.83,-12.03,0.0,120,1,7,10.0,15
1004,121.42,-13.04,0.0,160,2,5,5.25,8
1005,120.0,-12.5,0.0,150,2,8,6.0,18
1006,0.0,0.0,83.33333333,80,0,1,7.0,1
1007,0.0,0.0,83.33333333,130,0,8,8.25,17
1008,119.37,-12.25,0.0,170,1,13,1.5,7
1009,0.0,0.0,83.33333333,30,0,18,0.25,16
1010,100.63,-0.61,0.0,160,0,12,1.0,10
1011,118.96,-12.08,0.0,160,2,1,6.5,9
1012,0.0,0.0,83.33333333,20,0,14,8.5,3
1013,118.0,-11.69,0.0,40,1,8,0.25,10
1014,0.0,0.0,83.33333333,150,0,20,4.0,4
1015,100.83,-0.81,0.0,120,0,14,1.75,16
1016,119.37,-12.25,0.0,190,2,11,2.5,12
1017,120.67,-12.76,0.0,120,2,5,10.0,12
1018,120.54,-12.71,0.0,160,2,1,3.0,17
1019,120.25,-12.6,0.0,160,2,12,7.75,13
1020,0.0,0.0,83.33333333,190,0,6,6.75,18
